SPDEF	Inhibition	FOXM1
GLI2	Activation	FOXM1
HOXA10	Activation	FOXM1
TEAD4	Activation	FOXM1
NR1H4	Activation	FOXM1
ESR2	Inhibition	FOXM1
E2F4	Unspecified	FOXM1
REL	Activation	FOXM1
ASCL1	Activation	FOXM1
YY1	Activation	FOXM1
CEBPG	Activation	FOXM1
FOXO3	Activation	FOXM1
TWIST1	Activation	FOXM1
E2F1	Activation	FOXM1
NR2F2	Activation	FOXM1
CTCF	Activation	FOXM1
SOX2	Unspecified	FOXM1
HSF1	Activation	FOXM1
ONECUT1	Activation	FOXM1
CEBPA	Inhibition	FOXM1
SP1	Activation	FOXM1
MYB	Activation	FOXM1
MEIS2	Activation	FOXM1
ETV5	Activation	FOXM1
MYBL2	Activation	FOXM1
NR1H3	Inhibition	FOXM1
TRP53	Unspecified	FOXM1
BCL6	Unspecified	FOXM1
MYC	Activation	FOXM1
ATOH1	Unspecified	FOXM1
ESRRB	Activation	FOXN2
NANOG	Unspecified	FOXN3
SOX2	Unspecified	FOXN3
POU5F1	Inhibition	FOXN3
MYC	Unspecified	FOXN3
CUX1	Unspecified	FOXN3
ARNT	Unspecified	FOXN4
AHR	Unspecified	FOXN4
SOX4	Unspecified	FOXO3
VDR	Activation	FOXO3
STAT3	Activation	FOXO3
NANOG	Unspecified	FOXO3
ESR1	Inhibition	FOXO3
NR3C1	Activation	FOXO3
PBX1	Unspecified	FOXO3
TRP73	Activation	FOXO3
TRP53	Activation	FOXO3
MYC	Unspecified	FOXO3
AHR	Unspecified	FOXO3
TEAD4	Activation	FOXO3
TEAD1	Activation	FOXO3
ETS2	Activation	FOXO3
GABPA	Activation	FOXO3
HEY2	Inhibition	FOXO3
RELA	Unspecified	FOXO3
PAX7	Activation	FOXO3
PAX3	Activation	FOXO3
PDX1	Unspecified	FOXO3
JUNB	Inhibition	FOXO3
NR2F1	Unspecified	FOXO3
NR1H4	Unspecified	FOXO3
NR1I2	Inhibition	FOXO3
TEAD3	Activation	FOXO3
NEUROD1	Unspecified	FOXO3
HEY1	Unspecified	FOXO3
E2F1	Activation	FOXO3
FOXK2	Activation	FOXO3
RUNX3	Activation	FOXO3
TBX21	Inhibition	FOXO3
TFE3	Activation	FOXO3
FOXO1	Unspecified	FOXO3
ESRRB	Activation	FOXO6
GLI1	Activation	FOXO6
NANOG	Activation	FOXP1
AR	Activation	FOXP1
SALL4	Unspecified	FOXP1
ESR1	Activation	FOXP1
HOXA9	Unspecified	FOXP1
PRDM1	Unspecified	FOXP1
FOXP3	Unspecified	FOXP1
IKZF1	Unspecified	FOXP1
HEY2	Unspecified	FOXP1
FOXO3	Activation	FOXP1
PAX5	Unspecified	FOXP1
HEY1	Unspecified	FOXP1
FOXA2	Unspecified	FOXP1
RUNX1	Activation	FOXP1
STAT6	Unspecified	FOXP1
ZBTB20	Inhibition	FOXP2
BHLHA15	Activation	FOXP2
ATOH1	Unspecified	FOXP2
RXRB	Activation	FOXP3
RXRA	Activation	FOXP3
TRP53	Activation	FOXP3
SP3	Inhibition	FOXP3
RXRG	Activation	FOXP3
RORC	Inhibition	FOXP3
RBPJ	Activation	FOXP3
GATA3	Unspecified	FOXP3
IRF7	Activation	FOXP3
STAT1	Activation	FOXP3
IKZF2	Activation	FOXP3
TCF7	Inhibition	FOXP3
STAT5A	Activation	FOXP3
KLF14	Inhibition	FOXP3
MYB	Unspecified	FOXP3
VDR	Activation	FOXP3
STAT6	Inhibition	FOXP3
RUNX3	Activation	FOXP3
RUNX1	Activation	FOXP3
TCF3	Activation	FOXP3
FOS	Activation	FOXP3
NR4A1	Unspecified	FOXP3
RELA	Activation	FOXP3
SMAD2	Activation	FOXP3
FOXO3	Activation	FOXP3
REL	Activation	FOXP3
AHR	Activation	FOXP3
NR4A3	Unspecified	FOXP3
STAT5B	Activation	FOXP3
SP1	Unspecified	FOXP3
KLF10	Activation	FOXP3
IRF1	Inhibition	FOXP3
SMAD3	Activation	FOXP3
ATF2	Activation	FOXP3
FOXO1	Activation	FOXP3
NFATC2	Activation	FOXP3
JUNB	Activation	FOXP3
NR4A2	Activation	FOXP3
FOSL1	Activation	FOXP3
NFKB1	Activation	FOXP3
SMAD1	Activation	FOXP3
JUND	Activation	FOXP3
CBFB	Activation	FOXP3
ETS2	Unspecified	FOXP3
STAT3	Activation	FOXP3
FOSB	Activation	FOXP3
JUN	Activation	FOXP3
BCL11B	Activation	FOXP3
NFATC1	Activation	FOXP3
ETS1	Activation	FOXP3
KLF2	Unspecified	FOXP3
FOSL2	Activation	FOXP3
MYC	Inhibition	FOXP4
REST	Unspecified	FOXP4
TCF7L2	Activation	FOXQ1
HOXC13	Inhibition	FOXQ1
SOX4	Activation	FOXQ1
TCF7L2	Activation	FOSL1
PPARG	Activation	FOSL1
ELK1	Activation	FOSL1
JUN	Activation	FOSL1
LEF1	Activation	FOSL1
JUNB	Activation	FOSL1
TRP53	Activation	FOSL1
RUNX2	Unspecified	FOSL1
STAT3	Activation	FOSL1
GATA3	Unspecified	FOSL1
TCF7L1	Activation	FOSL1
FOSL1	Activation	FOSL1
MYOD1	Inhibition	FOSL1
FOSL2	Activation	FOSL1
SRF	Activation	FOSL1
TRP73	Activation	FOSL1
ATF2	Activation	FOSL1
TCF7	Activation	FOSL1
SP1	Unspecified	FOSL1
HSF1	Inhibition	FOSL1
FOS	Activation	FOSL1
REL	Unspecified	FOSL1
FOSB	Activation	FOSL1
ESR1	Activation	FOSL1
TRP63	Inhibition	FOSL1
ATF1	Activation	FOSL1
JUND	Activation	FOSL1
MYC	Activation	FOSL1
ESR1	Activation	FOSL2
REL	Inhibition	FOSL2
RXRA	Unspecified	FOSL2
EGR1	Unspecified	FOSL2
STAT5B	Activation	FOSL2
STAT3	Activation	FOSL2
TRP63	Inhibition	FOSL2
NR1H2	Unspecified	FOSL2
STAT5A	Activation	FOSL2
CEBPB	Unspecified	FOSL2
NFKB1	Inhibition	NR1H4
HNF4A	Activation	NR1H4
RELA	Inhibition	NR1H4
SREBF2	Inhibition	NR1H4
ESR1	Unspecified	NR1H4
PPARA	Unspecified	NR1H4
NR0B2	Inhibition	NR1H4
CDX2	Activation	NR1H4
VDR	Inhibition	NR1H4
CEBPA	Unspecified	NR1H4
STAT1	Inhibition	NR1H4
NR0B1	Inhibition	NR1H4
RXRA	Unspecified	NR1H4
CEBPB	Unspecified	NR1H4
YY1	Inhibition	NR1H4
HNF1A	Activation	NR1H4
HNF1B	Activation	NR1H4
PPARA	Inhibition	GABPA
YY1	Unspecified	GABPA
SP1	Unspecified	GABPA
ZFP143	Unspecified	GABPA
MYC	Unspecified	GABPA
NR2C2	Unspecified	GABPA
FOXA2	Unspecified	GABPA
ELK4	Unspecified	GABPA
ESRRA	Activation	GABPA
PRDM5	Unspecified	GABPA
GABPA	Unspecified	GABPA
ZXDC	Activation	GATA1
TAL1	Activation	GATA1
HES1	Inhibition	GATA1
IKZF1	Inhibition	GATA1
TCF3	Activation	GATA1
HNF4A	Inhibition	GATA1
E2F1	Unspecified	GATA1
CEBPA	Activation	GATA1
TCF7L2	Unspecified	GATA1
ZFP148	Activation	GATA1
TFAP2A	Unspecified	GATA1
STAT3	Inhibition	GATA1
ZFPM1	Activation	GATA1
FLI1	Activation	GATA1
GTF2I	Activation	GATA1
SPI1	Inhibition	GATA1
NKX2-5	Inhibition	GATA1
ZBTB16	Activation	GATA1
GFI1B	Activation	GATA1
SP1	Activation	GATA1
TFCP2	Activation	GATA1
IRF2	Activation	GATA1
USF1	Unspecified	GATA1
USF2	Unspecified	GATA1
NR2C1	Activation	GATA1
MECOM	Inhibition	GATA1
TRP73	Activation	GATA1
NR2C2	Activation	GATA1
GATA2	Activation	GATA1
SP3	Activation	GATA1
ZFAT	Activation	GATA1
HEY1	Inhibition	GATA1
SMAD1	Unspecified	GATA1
AR	Inhibition	GATA2
PPARG	Activation	GATA2
SMAD5	Activation	GATA2
CEBPA	Unspecified	GATA2
ETS1	Activation	GATA2
RARA	Activation	GATA2
NKX2-2	Activation	GATA2
HOXB4	Unspecified	GATA2
ZBTB16	Inhibition	GATA2
IKZF1	Activation	GATA2
ETV6	Activation	GATA2
GTF2I	Inhibition	GATA2
HHEX	Inhibition	GATA2
POU1F1	Activation	GATA2
HSF4	Unspecified	GATA2
ELF1	Unspecified	GATA2
SPI1	Inhibition	GATA2
STAT3	Unspecified	GATA2
NKX6-1	Activation	GATA2
GATA3	Inhibition	GATA2
ZBTB32	Inhibition	GATA2
POU5F1	Unspecified	GATA2
GATA1	Inhibition	GATA2
TAL1	Activation	GATA2
MECOM	Activation	GATA2
MYC	Activation	GATA2
TCF3	Activation	GATA2
MYB	Unspecified	GATA2
IRF2	Activation	GATA2
RUNX1	Unspecified	GATA2
SOX13	Unspecified	GATA3
STAT5A	Activation	GATA3
ESR1	Activation	GATA3
NKX2-2	Activation	GATA3
SMAD5	Unspecified	GATA3
SPI1	Inhibition	GATA3
SMAD1	Unspecified	GATA3
YY1	Activation	GATA3
REL	Activation	GATA3
TBX3	Unspecified	GATA3
ELF5	Inhibition	GATA3
MYB	Activation	GATA3
ZSCAN10	Unspecified	GATA3
EBF1	Inhibition	GATA3
RELB	Activation	GATA3
NFKB2	Activation	GATA3
RELA	Activation	GATA3
NFKB1	Activation	GATA3
TFAP2C	Activation	GATA3
SOX4	Inhibition	GATA3
STAT5B	Activation	GATA3
ZFP281	Unspecified	GATA3
IKZF1	Inhibition	GATA3
NFATC2	Activation	GATA3
RUNX3	Inhibition	GATA3
BATF	Activation	GATA3
BACH2	Inhibition	GATA3
TBX21	Inhibition	GATA3
RARA	Inhibition	GATA3
PIAS1	Activation	GATA3
RBPJ	Activation	GATA3
STAT6	Activation	GATA3
STAT3	Unspecified	GATA3
TCF7	Activation	GATA3
MEF2C	Activation	GATA3
BHLHE41	Activation	GATA3
EOMES	Inhibition	GATA3
GATA2	Activation	GATA3
ZFPM2	Activation	GATA3
SALL4	Unspecified	GATA3
LEF1	Inhibition	GATA3
ISL1	Activation	GATA3
RORC	Unspecified	GATA3
TCF3	Activation	GATA3
FOXP3	Activation	GATA3
NKX6-1	Activation	GATA3
TRP63	Activation	GATA3
SMAD3	Activation	GATA3
HEY1	Inhibition	GATA4
TCF3	Unspecified	GATA4
MEF2A	Activation	GATA4
MEF2C	Activation	GATA4
HEY2	Inhibition	GATA4
USF1	Unspecified	GATA4
GATA5	Activation	GATA4
NKX2-5	Activation	GATA4
MEF2B	Activation	GATA4
ERG	Activation	GATA4
PRDM14	Inhibition	GATA4
CDX2	Unspecified	GATA4
POU5F1	Inhibition	GATA4
ZBTB16	Activation	GATA4
USF2	Activation	GATA4
YY1	Activation	GATA4
ETS1	Activation	GATA4
SOX17	Activation	GATA4
NFATC4	Activation	GATA4
NR5A2	Activation	GATA4
ESR1	Activation	GATA4
SMAD3	Unspecified	GATA4
EGR1	Unspecified	GATA4
ID1	Inhibition	GATA4
MEF2D	Activation	GATA4
ID2	Inhibition	GATA4
RXRA	Inhibition	GATA4
ISL1	Activation	GATA4
KLF13	Activation	GATA4
MESP1	Activation	GATA4
SRF	Activation	GATA4
MITF	Activation	GATA4
GATA6	Activation	GATA4
SP1	Unspecified	GATA4
KLF2	Unspecified	GATA4
TBX5	Activation	GATA4
SALL4	Activation	GATA4
SMAD2	Unspecified	GATA4
HNF4A	Activation	GATA4
MSGN1	Activation	GATA4
NFATC1	Activation	GATA4
MAZ	Inhibition	GATA4
ID3	Inhibition	GATA4
JUN	Unspecified	GATA4
HEYL	Inhibition	GATA4
NANOG	Inhibition	GATA4
FOS	Activation	GATA4
THAP11	Unspecified	GATA4
FOXF1	Activation	GATA4
KLF4	Activation	GATA4
MSC	Inhibition	GATA4
STAT3	Unspecified	GATA4
TAL1	Inhibition	GATA4
ZSCAN10	Unspecified	GATA4
ESRRG	Unspecified	GATA4
REL	Activation	GATA4
FOXA2	Activation	GATA4
DLX5	Activation	GATA4
GATA4	Unspecified	GATA5
TBX5	Unspecified	GATA5
USF1	Activation	GATA5
NKX2-5	Unspecified	GATA5
POU5F1	Inhibition	GATA6
KLF5	Unspecified	GATA6
RELA	Inhibition	GATA6
KLF4	Inhibition	GATA6
FOXA1	Activation	GATA6
HEY2	Inhibition	GATA6
HMGA2	Activation	GATA6
FOXA2	Unspecified	GATA6
NR0B1	Inhibition	GATA6
MYC	Inhibition	GATA6
SMAD2	Unspecified	GATA6
TBX5	Activation	GATA6
ZFP281	Inhibition	GATA6
NANOG	Inhibition	GATA6
TBX3	Activation	GATA6
CEBPA	Activation	GATA6
KLF13	Activation	GATA6
HNF4A	Activation	GATA6
STAT3	Inhibition	GATA6
NR5A1	Activation	GATA6
CUX1	Unspecified	GATA6
THAP11	Unspecified	GATA6
TAL1	Inhibition	GATA6
NR0B2	Inhibition	GATA6
SOX17	Activation	GATA6
SOX2	Activation	GATA6
NKX2-5	Unspecified	GATA6
ZFP42	Unspecified	GATA6
HEY1	Inhibition	GATA6
SALL4	Activation	GATA6
CTCF	Unspecified	GATA6
CUX1	Unspecified	GATAD1
PTF1A	Activation	GBX1
PAX7	Activation	GBX1
TRP53	Inhibition	GBX2
SOX2	Activation	GBX2
POU5F1	Unspecified	GBX2
NANOG	Inhibition	GBX2
RARG	Activation	GBX2
TBX1	Activation	GBX2
DBP	Unspecified	GBX2
GLI2	Activation	GBX2
STAT3	Activation	GBX2
TCF7L1	Unspecified	GBX2
AHR	Unspecified	GBX2
HOXA1	Activation	GBX2
EOMES	Inhibition	GBX2
GATA3	Activation	GCM2
PPARG	Activation	GCM1
CREB3L4	Activation	GCM1
GATA3	Unspecified	GCM1
FOSL1	Activation	GCM1
CREB3L1	Activation	GCM1
JUND	Activation	GCM1
FOSL2	Activation	GCM1
JUNB	Activation	GCM1
TWIST1	Activation	GCM1
DBP	Unspecified	GCM1
TCF7L2	Activation	GCM1
RARG	Activation	NR6A1
TRP53	Inhibition	NR6A1
POU5F1	Activation	NR6A1
AR	Inhibition	NR6A1
ARNTL	Unspecified	NR6A1
CLOCK	Unspecified	NR6A1
NFKB2	Inhibition	NR3C1
KDM5A	Activation	NR3C1
AR	Inhibition	NR3C1
ESR1	Inhibition	NR3C1
NFKB1	Inhibition	NR3C1
RELA	Inhibition	NR3C1
NR1H4	Activation	NR3C1
NFKB1	Unspecified	NR3C1
IRF1	Activation	NR3C1
ATF1	Activation	NR3C1
STAT3	Activation	NR3C1
NR0B1	Inhibition	NR3C1
REL	Inhibition	NR3C1
HMGB2	Activation	NR3C1
ATF3	Activation	NR3C1
NR4A1	Inhibition	NR3C1
RXRA	Unspecified	NR3C1
NR3C2	Inhibition	NR3C1
YY1	Unspecified	NR3C1
PRDM1	Unspecified	NR3C1
CEBPA	Activation	NR3C1
JDP2	Activation	NR3C1
CREB3L3	Activation	NR3C1
HMGB1	Activation	NR3C1
TRP53	Inhibition	NR3C1
ERG	Activation	NR3C1
ATF6	Activation	NR3C1
NCOR1	Inhibition	NR3C1
SP1	Activation	NR3C1
MYC	Inhibition	NR3C1
NR1H4	Unspecified	NR3C1
ATF2	Activation	NR3C1
CREM	Activation	NR3C1
NR4A3	Inhibition	NR3C1
ONECUT1	Inhibition	NR3C1
RARA	Activation	NR3C1
CREB3L1	Activation	NR3C1
CREB3L4	Activation	NR3C1
ATF4	Activation	NR3C1
STAT5A	Inhibition	NR3C1
SPI1	Inhibition	NR3C1
NR4A2	Inhibition	NR3C1
SP3	Unspecified	NR3C1
HNF1A	Activation	NR3C1
BATF2	Activation	NR3C1
SMAD6	Inhibition	NR3C1
HES1	Inhibition	NR3C1
ZFP42	Unspecified	NR3C1
ZBTB16	Inhibition	NR3C1
NR0B2	Inhibition	NR3C1
RELB	Inhibition	NR3C1
CREB5	Activation	NR3C1
BATF3	Activation	NR3C1
NCOR2	Inhibition	NR3C1
SMARCC1	Activation	NR3C1
CREBZF	Inhibition	NR3C1
ATF6B	Activation	NR3C1
ATF5	Activation	NR3C1
CREB3	Activation	NR3C1
NR2F6	Inhibition	NR3C1
IRF2	Activation	NR3C1
PLAGL1	Activation	NR3C1
CREB3L2	Activation	NR3C1
BATF	Activation	NR3C1
MYB	Activation	NR3C1
NRF1	Unspecified	NR3C1
EGR1	Activation	NR3C1
RELA	Activation	NR3C1
FOXA2	Unspecified	NR3C1
AHR	Unspecified	NR3C1
TRP63	Activation	NR3C1
ETS1	Inhibition	NR3C1
GFI1B	Inhibition	GFI1
EGR2	Unspecified	GFI1
BCL11B	Activation	GFI1
ERG	Unspecified	GFI1
ETS1	Inhibition	GFI1
GABPA	Activation	GFI1
TCF3	Unspecified	GFI1
RUNX1	Activation	GFI1
IKZF1	Activation	GFI1
GATA2	Activation	GFI1
ZBTB16	Inhibition	GFI1
CEBPA	Activation	GFI1
LYL1	Activation	GFI1
MYB	Activation	GFI1
HOXB4	Inhibition	GFI1
SPI1	Unspecified	GFI1
TRP53	Inhibition	GFI1
TAL1	Activation	GFI1
MEIS1	Unspecified	GFI1
MYB	Unspecified	GFI1B
HMGB2	Activation	GFI1B
GATA2	Activation	GFI1B
NFYA	Activation	GFI1B
EBF1	Activation	GFI1B
TAL1	Unspecified	GFI1B
HMG20B	Activation	GFI1B
POU2F1	Unspecified	GFI1B
RUNX1	Unspecified	GFI1B
GATA1	Activation	GFI1B
TCF3	Activation	GFI1B
SPI1	Unspecified	GFI1B
GFI1	Inhibition	GFI1B
ESR1	Activation	GLI1
TCF7L2	Activation	GLI1
GLI3	Activation	GLI1
NANOG	Inhibition	GLI1
USF1	Unspecified	GLI1
BCL6	Inhibition	GLI1
GLI2	Activation	GLI1
WT1	Activation	GLI1
VDR	Activation	GLI1
MITF	Unspecified	GLI1
GLI3	Inhibition	GLI1
GATA6	Inhibition	GLI1
TSHZ2	Inhibition	GLI1
ZIC1	Activation	GLI1
TWIST1	Activation	GLI1
MEOX2	Activation	GLI1
POU5F1	Activation	GLI1
ZIC2	Activation	GLI1
SP1	Unspecified	GLI1
MYC	Activation	GLI1
NFATC1	Inhibition	GLI1
NR0B2	Inhibition	GLI1
USF2	Unspecified	GLI1
STAT1	Unspecified	GLI1
SOX2	Unspecified	GLI1
ZFPM2	Inhibition	GLI1
HES1	Inhibition	GLI1
TCF7L2	Activation	GLI2
NANOG	Activation	GLI2
FOXA2	Inhibition	GLI2
SOX2	Activation	GLI2
BCL6	Inhibition	GLI2
GLI3	Inhibition	GLI2
MEF2C	Activation	GLI2
POU5F1	Unspecified	GLI2
FOXC1	Activation	GLI2
NR5A1	Unspecified	GLI2
ATOH1	Activation	GLI2
TRP63	Activation	GLI2
RBPJ	Activation	GLI2
SMAD3	Activation	GLI2
SOX2	Activation	GLI3
LEF1	Activation	GLI3
PRDM1	Inhibition	GLI3
TBX3	Unspecified	GLI3
MYC	Inhibition	GLI3
HOXD13	Unspecified	GLI3
IRF6	Unspecified	GLI3
EN1	Inhibition	GLI3
E2F1	Unspecified	GLI3
JUN	Activation	GLIS1
MYC	Activation	GLIS1
FOS	Activation	GLIS1
NR3C1	Inhibition	GLIS2
POU5F1	Unspecified	GLIS2
HNF1B	Unspecified	GLIS2
HNF1B	Activation	GLIS3
FOXA2	Unspecified	GLIS3
AR	Unspecified	GRHL2
NANOG	Unspecified	GRHL2
NKX2-1	Activation	GRHL2
ZEB1	Inhibition	GRHL2
SP1	Unspecified	GRHL3
IRF6	Activation	GRHL3
CREM	Unspecified	GRHL3
MAF	Activation	GRHL3
MAFB	Activation	GRHL3
HNF4A	Unspecified	GRHL3
SNAI2	Inhibition	GRHL3
ZFP652	Unspecified	GRHL3
GRHL2	Inhibition	GRHL3
TRP53	Activation	GRHL3
SMAD4	Activation	GSC
NKX3-2	Inhibition	GSC
GTF2I	Activation	GSC
T	Unspecified	GSC
NANOG	Activation	GSC
EOMES	Unspecified	GSC
SMAD2	Activation	GSC
MESP1	Inhibition	GSC
GTF2IRD1	Inhibition	GSC
EVX1	Inhibition	GSC
MIXL1	Activation	GSC
FOXH1	Activation	GSC
SMAD3	Unspecified	GSC
NEUROD2	Unspecified	GSX2
POU5F1	Unspecified	GSX2
PAX6	Inhibition	GSX2
SOX17	Unspecified	GSX2
SOX2	Unspecified	GSX2
CUX1	Unspecified	GZF1
SOX2	Inhibition	HAND1
HMGA1	Inhibition	HAND1
POU5F1	Inhibition	HAND1
SP1	Activation	HAND1
SMAD1	Unspecified	HAND1
PHOX2B	Unspecified	HAND1
GATA3	Unspecified	HAND1
SP3	Activation	HAND1
SOX15	Activation	HAND1
DBP	Unspecified	HAND1
SMAD5	Unspecified	HAND1
NANOG	Inhibition	HAND1
FOXC2	Activation	HAND1
TFAP2C	Inhibition	HAND1
ISL1	Activation	HAND2
PHOX2B	Activation	HAND2
HOXD13	Activation	HAND2
GATA4	Activation	HAND2
MESP1	Activation	HAND2
DLX6	Activation	HAND2
TBX5	Unspecified	HAND2
NFATC2	Activation	HAND2
HAND1	Activation	HAND2
POU5F1	Inhibition	HAND2
SCRT1	Inhibition	ASCL1
SP1	Activation	ASCL1
REST	Inhibition	ASCL1
HES5	Inhibition	ASCL1
TLX1	Activation	ASCL1
MYCN	Unspecified	ASCL1
NHLH2	Activation	ASCL1
PRDM13	Inhibition	ASCL1
NR2E1	Activation	ASCL1
HES1	Inhibition	ASCL1
GLI3	Activation	ASCL1
MEF2C	Activation	ASCL1
GLI2	Activation	ASCL1
RBPJ	Activation	ASCL1
TLX3	Activation	ASCL1
E2F3	Unspecified	ASCL1
PAX6	Activation	ASCL1
SOX2	Activation	ASCL1
E2F4	Unspecified	ASCL1
LHX3	Activation	MNX1
PTF1A	Activation	MNX1
STAT3	Unspecified	MNX1
OLIG2	Inhibition	MNX1
HOXB1	Unspecified	MNX1
HOXB3	Unspecified	MNX1
IRX3	Inhibition	MNX1
MYC	Unspecified	MNX1
AR	Unspecified	KAT7
GABPA	Activation	KAT7
YY1	Unspecified	KAT7
PDX1	Unspecified	KAT7
CUX1	Activation	KAT7
TRP53	Inhibition	KAT7
NANOG	Unspecified	KAT7
FOXO3	Activation	HBP1
ZFP143	Unspecified	HBP1
FOXO1	Activation	HBP1
USF1	Unspecified	HBP1
CDX2	Unspecified	HBP1
MYC	Unspecified	HBP1
MITF	Unspecified	HBP1
TRP63	Inhibition	HBP1
RORB	Activation	HBP1
CUX1	Unspecified	HBP1
AR	Activation	HDX
CUX1	Unspecified	HDX
TFAP2C	Unspecified	IKZF2
FOXP3	Activation	IKZF2
HOXA2	Unspecified	IKZF2
TAL1	Activation	IKZF2
NEUROG2	Activation	NHLH1
GLI1	Activation	NHLH1
NFIA	Inhibition	HES1
REL	Activation	HES1
AR	Unspecified	HES1
PAX3	Activation	HES1
ESR1	Unspecified	HES1
RELB	Activation	HES1
BCL6	Inhibition	HES1
RBPJL	Unspecified	HES1
NFKB2	Unspecified	HES1
PTF1A	Unspecified	HES1
TEAD2	Unspecified	HES1
ID2	Inhibition	HES1
MITF	Unspecified	HES1
EBF1	Activation	HES1
TRP63	Inhibition	HES1
NFKB2	Activation	HES1
NHLH2	Inhibition	HES1
ZEB2	Inhibition	HES1
KLF6	Unspecified	HES1
AHR	Activation	HES1
POU5F1	Inhibition	HES1
ATF2	Activation	HES1
MYT1	Inhibition	HES1
SOX9	Activation	HES1
NRL	Unspecified	HES1
TCF3	Unspecified	HES1
HEY1	Unspecified	HES1
TCF7L2	Activation	HES1
STAT1	Activation	HES1
FOXA2	Unspecified	HES1
NR3C1	Inhibition	HES1
LEF1	Activation	HES1
RUNX3	Inhibition	HES1
SOX2	Unspecified	HES1
SMAD2	Activation	HES1
GATA1	Inhibition	HES1
JUN	Activation	HES1
SPI1	Inhibition	HES1
HEY2	Unspecified	HES1
NFKB1	Activation	HES1
KLF4	Inhibition	HES1
E2F4	Unspecified	HES1
GLI2	Activation	HES1
MLXIPL	Unspecified	HES1
RBPJ	Activation	HES1
FOXG1	Activation	HES1
SOX3	Unspecified	HES1
MYCN	Inhibition	HES1
E2F3	Unspecified	HES1
GFI1B	Inhibition	HES1
RELA	Activation	HES1
REST	Inhibition	HES1
GATA2	Activation	HES1
ID1	Inhibition	HES1
GABPA	Activation	HES1
CEBPB	Activation	HES1
SOX1	Inhibition	HES1
ID3	Inhibition	HES1
HES6	Unspecified	HES1
MYC	Inhibition	HES1
FOXO1	Activation	HES1
IKZF1	Inhibition	HES1
TRP53	Inhibition	HES2
SOX2	Unspecified	HES3
NEUROG2	Activation	HES5
FEZF2	Inhibition	HES5
EOMES	Inhibition	HES5
BCL6	Inhibition	HES5
E2F4	Unspecified	HES5
ZFP423	Activation	HES5
E2F3	Unspecified	HES5
FEZF1	Inhibition	HES5
SOX21	Inhibition	HES5
FOXC2	Activation	HES5
EBF1	Activation	HES5
ASCL1	Activation	HES5
RBPJ	Activation	HES5
ATF3	Unspecified	HES5
LHX2	Activation	HES5
FOXC1	Activation	HES5
ARNT	Unspecified	HES6
ATOH1	Activation	HES6
TCF7L1	Unspecified	HES6
MYOD1	Activation	HES6
SRF	Activation	HES6
PAX6	Unspecified	HES6
NEUROG3	Activation	HES6
KLF9	Unspecified	HES6
ASCL1	Activation	HES6
MYF5	Activation	HES6
TCF7L2	Unspecified	HES6
NEUROD1	Activation	HES6
HNF4A	Activation	HES6
LEF1	Activation	HES7
TBX6	Activation	HES7
LHX1	Activation	HESX1
ZIC3	Unspecified	HESX1
OTX2	Activation	HESX1
LHX3	Activation	HESX1
PROP1	Inhibition	HESX1
FOXP2	Unspecified	HESX1
POU5F1	Activation	HESX1
AR	Activation	HEY1
FOXA2	Unspecified	HEY1
E2F4	Unspecified	HEY1
SMAD5	Activation	HEY1
KLF4	Unspecified	HEY1
TRP53	Inhibition	HEY1
SOX2	Unspecified	HEY1
NR2F2	Inhibition	HEY1
RBPJ	Activation	HEY1
SMAD4	Activation	HEY1
SMAD3	Activation	HEY1
NKX2-1	Activation	HEY1
SMAD1	Activation	HEY1
E2F1	Activation	HEY1
HEY2	Unspecified	HEY1
PROX1	Activation	HEY1
FOSL1	Activation	HEY1
MAFG	Unspecified	HEY1
JUN	Activation	HEY1
RBPJ	Activation	HEY2
ESR1	Unspecified	HEY2
HES1	Activation	HEY2
NFKB1	Unspecified	HEY2
NFATC2	Unspecified	HEY2
KLF4	Unspecified	HEY2
MYC	Unspecified	HEY2
FOXC1	Activation	HEY2
SRF	Unspecified	HEY2
ID4	Inhibition	HEY2
FOXC2	Activation	HEY2
PROX1	Activation	HEY2
GLI1	Activation	HEY2
NR2F2	Inhibition	HEY2
TRP73	Activation	HEY2
ZEB2	Inhibition	HEY2
WT1	Unspecified	HEYL
TFAP2A	Activation	HEYL
RBPJ	Unspecified	HEYL
EOMES	Unspecified	FOXI1
TGIF1	Inhibition	FOXI1
HNF1A	Activation	HHEX
SMAD4	Activation	HHEX
TAL1	Unspecified	HHEX
MEF2C	Unspecified	HHEX
MYB	Activation	HHEX
FLI1	Activation	HHEX
ETV6	Unspecified	HHEX
GATA4	Activation	HHEX
SP1	Activation	HHEX
GATA1	Activation	HHEX
FOXA1	Unspecified	HHEX
NKX2-1	Activation	HHEX
RUNX1	Unspecified	HHEX
SMAD1	Activation	HHEX
HSF1	Inhibition	HHEX
ERG	Activation	HHEX
GATA2	Unspecified	HHEX
FOXA2	Activation	HHEX
GATA3	Unspecified	HHEX
SP3	Activation	HHEX
NR1H4	Activation	HHEX
PDX1	Inhibition	HHEX
PAX8	Activation	HHEX
IKZF1	Unspecified	HHEX
LYL1	Unspecified	HHEX
TCF3	Unspecified	HHEX
NKX3-2	Inhibition	HIC1
TRP53	Activation	HIC1
E2F1	Activation	HIC1
ZFP281	Unspecified	HIC2
MYC	Activation	HIC2
SOX4	Inhibition	HIC2
STAT3	Activation	HIC2
NR1H4	Unspecified	HIC2
POU5F1	Activation	HIC2
